    0.216563091056520995E+00    0.282567786379212464E+03   -0.398609998916544184E+01   -0.250678858958727435E+01   -0.531586666426413501E+01   -0.241580440311246036E+01    0.342711054996803341E+04
    0.218350557560552577E+00    0.251398032846879943E+03   -0.593357708945775819E+01   -0.261582439148126067E+01   -0.776400318365753961E+01   -0.276725823753246036E+01    0.342817598075539627E+04
    0.218043995634554622E+00    0.255613071662057223E+03   -0.653349187432241063E+01   -0.257087422724940495E+01   -0.585090639990039296E+01   -0.366575564476504301E+01    0.342869911791124741E+04
    0.216341328628128132E+00    0.298000173304199848E+03   -0.394877624369176061E+01   -0.178797171752848616E+01   -0.462095813378375375E+01   -0.207558677147487636E+01    0.342947049659208005E+04
    0.216375767616968778E+00    0.313714276020485443E+03   -0.651364733283393171E+01   -0.192344593082386339E+01   -0.250439974969820334E+01   -0.239005376022444782E+01    0.342968690135595352E+04
    0.217670029115842739E+00    0.261146908159684131E+03   -0.511064758511300266E+01   -0.195703667031412909E+01   -0.419878277551853607E+01   -0.338011588446031297E+01    0.343001297823254163E+04
    0.216130407662627533E+00    0.296478853945499054E+03   -0.411388805386420131E+01   -0.200597988662685633E+01   -0.469740236357252172E+01   -0.245538837236499674E+01    0.343022254255268081E+04
    0.217470888621600217E+00    0.280678248218736485E+03   -0.444971538686136192E+01   -0.223120836792793753E+01   -0.230607028554392812E+01   -0.269941179809270526E+01    0.343023613009769269E+04
    0.218215579615593014E+00    0.254154950436633726E+03   -0.547210847501523112E+01   -0.156966294637699377E+01   -0.564045734861402348E+01   -0.236439697561555295E+01    0.343059656223343427E+04
    0.217191955655503477E+00    0.286561182173473128E+03   -0.531304935022971669E+01   -0.199951041560352927E+01   -0.242932956072023387E+01   -0.320529532864210331E+01    0.343062636599294137E+04
    0.218079198274612085E+00    0.257181509932289941E+03   -0.637870635762226001E+01   -0.253254057181699910E+01   -0.355041019914510780E+01   -0.338070474792836473E+01    0.343074687426209812E+04
    0.218280933401827304E+00    0.255631437577475452E+03   -0.500891504572624591E+01   -0.329172272681159583E+01   -0.519312736013680976E+01   -0.309220863257599499E+01    0.343078214950918982E+04
    0.216628939793136688E+00    0.280697234124418173E+03   -0.483947019809792245E+01   -0.226731436666641351E+01   -0.439979485221688549E+01   -0.246914437959471744E+01    0.343081066449686614E+04
    0.218944295654951659E+00    0.252483022472358812E+03   -0.571268269685488406E+01   -0.341366505398023978E+01   -0.481728717275179807E+01   -0.416774631130999573E+01    0.343085105133365141E+04
    0.216645617574645705E+00    0.294193870381759837E+03   -0.431021012270921933E+01   -0.195894257965337992E+01   -0.478697892819411308E+01   -0.225639824209484718E+01    0.343091066966114522E+04
    0.217584435891300054E+00    0.262856990090291163E+03   -0.561297082376149703E+01   -0.205446455849333010E+01   -0.722049827812760281E+01   -0.228328881566688136E+01    0.343105413310446374E+04
