    0.218331947273488813E+00    0.254531236338395757E+03   -0.613877497487048451E+01   -0.189468934734220529E+01   -0.240702283340168943E+01   -0.298330005260871811E+01    0.368831904201517409E+04
    0.218423012243734782E+00    0.258169730720201301E+03   -0.532472496774437687E+01   -0.173996186037286549E+01   -0.221125032615335915E+01   -0.514863050562057811E+01    0.368910387021595125E+04
    0.218322321395259977E+00    0.265308582114237140E+03   -0.514175490961470771E+01   -0.152097066012843296E+01   -0.251234784263960975E+01   -0.513801079546116135E+01    0.368953059866622425E+04
    0.217549694699100210E+00    0.279169839955859572E+03   -0.542946342689306505E+01   -0.177018077380329331E+01   -0.247257128841088125E+01   -0.437255164402876950E+01    0.369035745024437574E+04
    0.217772259296889426E+00    0.266056665831267821E+03   -0.501407426760709729E+01   -0.195991883238282139E+01   -0.269929258581902687E+01   -0.393924996406838090E+01    0.369068356518030396E+04
    0.217960522074872876E+00    0.263110155589952853E+03   -0.501281300796049667E+01   -0.163903624999019382E+01   -0.311043790060293901E+01   -0.518665682627349156E+01    0.369113114483363461E+04
    0.217991537488349291E+00    0.255791420798539377E+03   -0.483863123788665028E+01   -0.174252097391168626E+01   -0.290065729371931447E+01   -0.564407964402769302E+01    0.369154272456545777E+04
    0.217790470531185332E+00    0.266722239835568018E+03   -0.681615435060710695E+01   -0.172013880385829410E+01   -0.285634429306466675E+01   -0.385956188545613887E+01    0.369173490794805730E+04
    0.218040729426249386E+00    0.257046992959885188E+03   -0.565640534880816759E+01   -0.200051055381401000E+01   -0.271865470225948869E+01   -0.654683998431120884E+01    0.369185771380099413E+04
    0.218573774680464988E+00    0.256830155265902931E+03   -0.596343281696821137E+01   -0.159887169383156547E+01   -0.246853170388512133E+01   -0.443850024012637512E+01    0.369192727352416932E+04
    0.218147375826768186E+00    0.250161711332097070E+03   -0.676700882066139098E+01   -0.187087338408153325E+01   -0.356881521315271666E+01   -0.327482494839934191E+01    0.369193766942750244E+04
    0.218381323448676834E+00    0.250877072267987870E+03   -0.501113632825446409E+01   -0.190069372898521394E+01   -0.271807993615252652E+01   -0.480006812535666150E+01    0.369231279801635310E+04
    0.218491211095588084E+00    0.256974102866854025E+03   -0.624441034294623076E+01   -0.187518002910171422E+01   -0.224927872864269496E+01   -0.673157138036335212E+01    0.369234057226937784E+04
    0.217805007792139182E+00    0.259198964250183508E+03   -0.504295837125961111E+01   -0.187194580765066032E+01   -0.309416718317676320E+01   -0.499960543494348553E+01    0.369240540814303949E+04
    0.218315294196765125E+00    0.261343865220725320E+03   -0.577500179948930459E+01   -0.155485722498403600E+01   -0.259446265574323398E+01   -0.565021454641125764E+01    0.369241169271623539E+04
    0.217809458509601150E+00    0.277135896714382170E+03   -0.697008420448009947E+01   -0.158116971394662542E+01   -0.256679958364539207E+01   -0.336533707734450172E+01    0.369251609413709184E+04
    0.217894647811259889E+00    0.263354432825592312E+03   -0.685884927064055638E+01   -0.180605116265206966E+01   -0.274435583719042775E+01   -0.357997438448810446E+01    0.369259556599871030E+04
    0.218475762813980401E+00    0.263266156989863873E+03   -0.545325909245762475E+01   -0.160721572269997992E+01   -0.232625641802082050E+01   -0.486076917790083574E+01    0.369265571354760868E+04
    0.218261009077365453E+00    0.250563648317946075E+03   -0.552356329300295101E+01   -0.167101176847613964E+01   -0.329895395832117710E+01   -0.448035908790034210E+01    0.369280721303445307E+04
    0.218580353626814688E+00    0.251074470930232707E+03   -0.646449908855601407E+01   -0.169305393832172602E+01   -0.262040917836276677E+01   -0.382324229382624736E+01    0.369297995572551417E+04
    0.218153242241291512E+00    0.254375955144171400E+03   -0.564502220211073524E+01   -0.208548356803718438E+01   -0.281284115520786671E+01   -0.476741903698883540E+01    0.369300487962650004E+04
    0.217891817484647754E+00    0.274834799441353766E+03   -0.541423542908697186E+01   -0.180722413854143316E+01   -0.233601356247748271E+01   -0.462826003558710042E+01    0.369301949939723818E+04
