    0.217321919533936037E+00    0.271019526135611784E+03   -0.479391098870669197E+01   -0.181259719782746842E+01   -0.376414068708755423E+01   -0.292105576380207577E+01    0.323621083504447552E+04
    0.218300051481291640E+00    0.264399010694812148E+03   -0.470492090531928664E+01   -0.240519469515468032E+01   -0.484627083961373728E+01   -0.615669441454633493E+01    0.323630685143377877E+04
    0.217947287002790924E+00    0.255190793197882897E+03   -0.629802422967918130E+01   -0.198525884966486910E+01   -0.375868823620002335E+01   -0.387304635503269967E+01    0.323655356728333800E+04
    0.217820354194793592E+00    0.276217169114799162E+03   -0.553947456812902050E+01   -0.172388838671710776E+01   -0.274572255169361590E+01   -0.655031184610225736E+01    0.323714476654153623E+04
    0.217131092694257011E+00    0.275263935998570389E+03   -0.482251552282364937E+01   -0.202618126601197890E+01   -0.403654467699480257E+01   -0.654690185914076572E+01    0.323761684099074364E+04
    0.217094255705988198E+00    0.280203288763374019E+03   -0.491309337130928547E+01   -0.183464719740844817E+01   -0.349670350629228821E+01   -0.608866543733196952E+01    0.323765485380871769E+04
    0.217401765057937957E+00    0.281306172364044357E+03   -0.439305918326780720E+01   -0.158712208805438060E+01   -0.443682946214226703E+01   -0.431994855140470690E+01    0.323778557780637630E+04
    0.216604645487720404E+00    0.295738511892579027E+03   -0.405459249726341575E+01   -0.220743729742603634E+01   -0.289113217794971789E+01   -0.638721741321481584E+01    0.323783238710351998E+04
    0.217085828910447864E+00    0.291711849491611474E+03   -0.481798562387018592E+01   -0.205379277006529737E+01   -0.479474715965134646E+01   -0.645751355072920319E+01    0.323787884555827623E+04
    0.217984666754344691E+00    0.265468376510742530E+03   -0.551170627363776777E+01   -0.163705375414632748E+01   -0.396222656480054791E+01   -0.478628293840717234E+01    0.323790466612848923E+04
    0.217829538688469104E+00    0.258449956779397098E+03   -0.380090308652587439E+01   -0.194583824474984901E+01   -0.355110951624624960E+01   -0.450140319407162082E+01    0.323805584436223262E+04
    0.217549455395096292E+00    0.279852400106879372E+03   -0.534518287865460717E+01   -0.162468717650815542E+01   -0.333832822910616223E+01   -0.560615749463424873E+01    0.323814744859492293E+04
    0.218645166862649093E+00    0.250673987845646764E+03   -0.571458406826351961E+01   -0.281387495436709312E+01   -0.433681123974479199E+01   -0.456135809157098837E+01    0.323823031073888387E+04
    0.218314611608549647E+00    0.256822782904460496E+03   -0.525229691724117131E+01   -0.178504722622703582E+01   -0.335030720556577766E+01   -0.392452096660338023E+01    0.323826371505681209E+04
    0.217262546048319516E+00    0.277310243033100846E+03   -0.441204953479618389E+01   -0.235053165716624157E+01   -0.289227593781652281E+01   -0.639667303425179767E+01    0.323830687296764972E+04
    0.216986034372493336E+00    0.288669870583181705E+03   -0.441327823146187725E+01   -0.211752764072226540E+01   -0.418814215151111391E+01   -0.301517688300204245E+01    0.323839231531019550E+04
    0.218215511038861359E+00    0.259021258954950781E+03   -0.491186015996438918E+01   -0.219107290488610040E+01   -0.485833033930592340E+01   -0.367608652141282199E+01    0.323851241776684719E+04
    0.218078575559425281E+00    0.255594880412921867E+03   -0.470088758992552691E+01   -0.167128240090938363E+01   -0.317770149628311049E+01   -0.433950150848851024E+01    0.323853252117424108E+04
    0.217877073912644104E+00    0.267254604877603867E+03   -0.459751663465944738E+01   -0.281427558084114349E+01   -0.385973575270418134E+01   -0.565398974776143870E+01    0.323853371865084000E+04
    0.216740968192402267E+00    0.296560626912504063E+03   -0.452841574837622396E+01   -0.229098359035427812E+01   -0.296957846208164344E+01   -0.690928657916002198E+01    0.323857036047272140E+04
    0.216274643895340568E+00    0.309559484074195097E+03   -0.419627607839543604E+01   -0.210907241922825950E+01   -0.404576361971136134E+01   -0.529039686481874050E+01    0.323860369380259954E+04
    0.218182906089731121E+00    0.253778460852745724E+03   -0.538644211122461058E+01   -0.224608836133848833E+01   -0.516551727832935992E+01   -0.644914928297806256E+01    0.323885848033776165E+04
    0.217696130887640504E+00    0.271091054799953781E+03   -0.558976439149617832E+01   -0.220985189623556799E+01   -0.500000268544259985E+01   -0.356870395134014373E+01    0.323893978058581251E+04
    0.218230340283785129E+00    0.265170868896534046E+03   -0.460967184006222741E+01   -0.261567426313137030E+01   -0.456769281996508258E+01   -0.500588612142182487E+01    0.323916036422235084E+04
    0.217415842103305862E+00    0.269486862318502801E+03   -0.512293510459824830E+01   -0.199823073148067998E+01   -0.317644713550273217E+01   -0.426474420361337803E+01    0.323920866152021836E+04
    0.217958389269197389E+00    0.268684772901146516E+03   -0.511655770207795868E+01   -0.222898517841968236E+01   -0.314207634693567783E+01   -0.524386801295316651E+01    0.323927498889340586E+04
    0.217539423083154743E+00    0.279164128474517497E+03   -0.533825261943567586E+01   -0.203833672929093890E+01   -0.290701411925314002E+01   -0.573075595655308501E+01    0.323927762545064434E+04
    0.217901405831107009E+00    0.259271745071804446E+03   -0.522480867784762015E+01   -0.236036568634885580E+01   -0.464628439166335472E+01   -0.614933909873517504E+01    0.323931999655550180E+04
    0.218962836711751541E+00    0.252972438009727199E+03   -0.539996257361774301E+01   -0.285029377932800809E+01   -0.488595647891377460E+01   -0.506079348153976039E+01    0.323933472653028866E+04
    0.216979962003568033E+00    0.284729356655984247E+03   -0.506980048473486278E+01   -0.226476718240297359E+01   -0.399746696342770313E+01   -0.381771342738897168E+01    0.323939525804637287E+04
    0.218701101172113888E+00    0.250792540514786964E+03   -0.534419535619581154E+01   -0.246401368967889223E+01   -0.592863647023754314E+01   -0.522329356425039393E+01    0.323939548034402969E+04
    0.216871905868630060E+00    0.295306569249683150E+03   -0.448731877351700525E+01   -0.231857909721556865E+01   -0.413573167677939502E+01   -0.381139893487839920E+01    0.323940150329826747E+04
    0.216967870133770946E+00    0.297422684480446719E+03   -0.471423383000275820E+01   -0.248086831344741743E+01   -0.403005503251802555E+01   -0.488950221484477332E+01    0.323940464386490567E+04
    0.218303920818835873E+00    0.254730954060110946E+03   -0.462813429090521744E+01   -0.204299905988194119E+01   -0.539920229698173060E+01   -0.480547771350197461E+01    0.323947984031510532E+04
    0.218218864707949572E+00    0.255349450514407749E+03   -0.488962412194797125E+01   -0.239310632047138228E+01   -0.276071945386363371E+01   -0.650462163875782196E+01    0.323952031971354336E+04
    0.217774329689745749E+00    0.272489716134747709E+03   -0.524371632415513300E+01   -0.188964896993041620E+01   -0.429893622819729337E+01   -0.585028773604299790E+01    0.323953291668499151E+04
    0.218604336138296051E+00    0.251124209997561650E+03   -0.576443334076955782E+01   -0.269549906229575775E+01   -0.410427006579017828E+01   -0.622830973788501030E+01    0.323954706757026452E+04
    0.218433619505969817E+00    0.250823053665134495E+03   -0.500540974539053707E+01   -0.278345339364488176E+01   -0.533640183785642463E+01   -0.465473851308593822E+01    0.323958480841246364E+04
    0.216535311994523333E+00    0.298386112123536975E+03   -0.455577606080589348E+01   -0.211468057375333540E+01   -0.486581002667239204E+01   -0.471860425095442437E+01    0.323960074476132240E+04
    0.217905907619537570E+00    0.269655410393428838E+03   -0.470359549136133381E+01   -0.206832887424678624E+01   -0.244683015515606961E+01   -0.629304412586792417E+01    0.323960187082209222E+04
    0.216337030657931306E+00    0.307187779129941873E+03   -0.428543174415329009E+01   -0.215354856983944210E+01   -0.356996729627948817E+01   -0.523667579272231443E+01    0.323962054214254067E+04
    0.218567156003830504E+00    0.254607147535938168E+03   -0.456010743241835925E+01   -0.290463107721229896E+01   -0.423561896467258059E+01   -0.645069460681153117E+01    0.323963674738286318E+04
    0.217545948449206855E+00    0.272700395346149946E+03   -0.405970861868101096E+01   -0.180599747669613286E+01   -0.329321647615193847E+01   -0.373150241692905027E+01    0.323966806576064664E+04
    0.218496164878446336E+00    0.250492486091836213E+03   -0.556735493745972754E+01   -0.219827049877926051E+01   -0.449611875045478548E+01   -0.374279603205233613E+01    0.323971986982798535E+04
    0.218011777136324830E+00    0.267335824551669873E+03   -0.465996318072963156E+01   -0.238828518726720240E+01   -0.550336671256132526E+01   -0.626160985399038594E+01    0.323974446938958590E+04
