Nested Sampling Global Log-Evidence           :    0.323182382148586430E+04  +/-    0.165557871107439553E+00

Dim No.       Mean        Sigma
   1    0.217944821232585406E+00    0.576032769915399640E-03
   2    0.260673231058068552E+03    0.851794916850961670E+01
   3   -0.474020620405480386E+01    0.252848074177096205E+00
   4   -0.235064222526285738E+01    0.205728629413287706E+00
   5   -0.434718752317856527E+01    0.501667854132241020E+00
   6   -0.534085443272735816E+01    0.892962700907388829E+00
   7    0.460968052344597271E-01    0.353540809377636545E-01
   8    0.129778147398071975E+00    0.865568857534663866E-01
   9    0.299035121333537063E+04    0.935678379846574444E+02
  10    0.356975755528350783E+04    0.389838504428202839E+02
  11    0.342022374429664160E+04    0.893017648631402921E+02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.218116571783986912E+00
   2    0.250456990723951719E+03
   3   -0.489750369923878548E+01
   4   -0.239806074699915150E+01
   5   -0.430537560147215359E+01
   6   -0.688075921644272182E+01
   7    0.656080810854428598E-01
   8    0.720047286090621935E-01
   9    0.298888691555508240E+04
  10    0.359874583658804886E+04
  11    0.334360233366588454E+04

MAP Parameters
Dim No.        Parameter
   1    0.218116571783986912E+00
   2    0.250456990723951719E+03
   3   -0.489750369923878548E+01
   4   -0.239806074699915150E+01
   5   -0.430537560147215359E+01
   6   -0.688075921644272182E+01
   7    0.656080810854428598E-01
   8    0.720047286090621935E-01
   9    0.298888691555508240E+04
  10    0.359874583658804886E+04
  11    0.334360233366588454E+04
