    0.247840000045011222E+00    0.331157445907592773E+03   -0.270463031530380249E+01   -0.114462363719940186E+01   -0.830658143758773804E+01   -0.389776003360748291E+01    0.171341496706008900E+00    0.275915384292602546E-01    0.281376708745956421E+04    0.350684418380260468E+04    0.323444506525993347E+04   -0.151717034946606931E+06   -0.625660743175562306E+01    1
    0.235831262217474746E+00    0.394079792499542236E+03   -0.200784218311309814E+01   -0.567923676967620850E+01   -0.332381010055541992E+01   -0.500256639719009399E+01    0.271037596464157093E+00    0.388201642036438033E+00    0.292311661541461945E+04    0.356629191339015961E+04    0.351773021221160889E+04   -0.148389187533863209E+06   -0.625860743175563883E+01    1
    0.249854457849789657E+00    0.301685678958892822E+03   -0.370090556144714355E+01   -0.267665261030197144E+01   -0.137383770942687988E+01   -0.527547997236251831E+01    0.157059055566787703E+00    0.510458469390869182E-01    0.281757158041000366E+04    0.350263765752315521E+04    0.339577865600585938E+04   -0.147603019346101937E+06   -0.626060743175564038E+01    1
    0.246977484317574464E+00    0.268695354461669922E+03   -0.375414830446243286E+01   -0.147744959592819214E+01   -0.777319091558456421E+01   -0.303250086307525635E+01    0.155554980039596558E+00    0.170008707046508806E+00    0.295332679450511932E+04    0.363836787641048431E+04    0.359232871532440231E+04   -0.145877849010406382E+06   -0.626260743175563128E+01    1
    0.250568838920417480E+00    0.319231212139129639E+03   -0.433693033456802368E+01   -0.230228656530380249E+01   -0.777835363149642944E+01   -0.215593886375427246E+01    0.447087585926055908E-01    0.199121952056884773E-01    0.296058413684368134E+04    0.355279004871845245E+04    0.338336995244026184E+04   -0.145261305114379851E+06   -0.626460743175563195E+01    1
    0.248844741846131257E+00    0.278987848758697510E+03   -0.328703773021697998E+01   -0.426326727867126465E+01   -0.663845610618591309E+01   -0.421435904502868652E+01    0.105600607395172116E+00    0.726167201995849693E-01    0.282611301839351654E+04    0.353834886550903320E+04    0.344840778112411499E+04   -0.144877586115931073E+06   -0.626660743175561752E+01    1
    0.243013198007296427E+00    0.279038333892822266E+03   -0.225941312313079834E+01   -0.656722646951675415E+01   -0.408508431911468506E+01   -0.626979452371597290E+01    0.220549160242080683E+00    0.965948104858398438E-01    0.304246201217174530E+04    0.352444203197956085E+04    0.351679160594940186E+04   -0.140295305551718397E+06   -0.626860743175560398E+01    1
    0.241779026512302264E+00    0.375645494461059570E+03   -0.252741765975952148E+01   -0.186236077547073364E+01   -0.210208910703659058E+01   -0.201151561737060547E+01    0.164375478029251093E+00    0.875007152557373130E-01    0.285550759136676788E+04    0.359031797945499420E+04    0.349167112112045288E+04   -0.138920300770836096E+06   -0.627060743175561264E+01    1
    0.249983928450665471E+00    0.353220784664154053E+03   -0.609874767065048218E+01   -0.147178232669830322E+01   -0.985221028327941895E+01   -0.616190475225448608E+01    0.453265786170959431E-01    0.125440812110900884E+00    0.298168848752975464E+04    0.360234515666961670E+04    0.349750424027442932E+04   -0.136049999774345779E+06   -0.627260743175561153E+01    1
    0.250444774378653978E+00    0.350904726982116699E+03   -0.466288191080093384E+01   -0.574629354476928711E+01   -0.823707413673400879E+01   -0.243724834918975830E+01    0.162357884645462025E+00    0.200275683403015159E+00    0.282802344262599945E+04    0.353454231917858124E+04    0.328259357213973999E+04   -0.135633290317496925E+06   -0.627460743175562907E+01    1
    0.250965561999109354E+00    0.251180756092071533E+03   -0.289681118726730347E+01   -0.795842611789703369E+01   -0.333786058425903320E+01   -0.202992719411849976E+01    0.194135874509811401E+00    0.328923177719116222E+00    0.305018986761569977E+04    0.351407705545425415E+04    0.340286267995834351E+04   -0.132090315757885081E+06   -0.627660743175563507E+01    1
    0.248193415761271741E+00    0.386125707626342773E+03   -0.369267356395721436E+01   -0.163869202136993408E+01   -0.635472398996353149E+01   -0.336069446802139282E+01    0.549311041831970163E-02    0.815206050872802762E-01    0.284239925146102905E+04    0.358026798367500305E+04    0.345537084937095642E+04   -0.131091657692707435E+06   -0.627860743175562508E+01    1
    0.249250168797773036E+00    0.393920719623565674E+03   -0.405887645483016968E+01   -0.730601716041564941E+01   -0.555983954668045044E+01   -0.631997179985046387E+01    0.417897999286651611E-01    0.278860473632812522E+00    0.298068076670169830E+04    0.351814417839050293E+04    0.348994106650352478E+04   -0.129673411330081857E+06   -0.628060743175561775E+01    1
    0.249283873240386866E+00    0.379595863819122314E+03   -0.382398140430450439E+01   -0.451508754491806030E+01   -0.541945540904998779E+01   -0.623625409603118896E+01    0.568467199802398654E-01    0.120957946777343756E+00    0.314790081977844238E+04    0.351525855958461761E+04    0.340938206315040588E+04   -0.129419451183131212E+06   -0.628260743175562553E+01    1
    0.233956258752368473E+00    0.437553918361663818E+03   -0.239499342441558838E+01   -0.231946945190429688E+01   -0.536739909648895264E+01   -0.394185405969619751E+01    0.159500044584274275E+00    0.177298045158386236E+00    0.280365579128265381E+04    0.362499002814292908E+04    0.357708725333213852E+04   -0.128186656584931465E+06   -0.628460743175561731E+01    1
    0.241902871199809910E+00    0.292381763458251953E+03   -0.200829875469207764E+01   -0.413445007801055908E+01   -0.661513000726699829E+01   -0.345302027463912964E+01    0.183666926622390730E+00    0.113484096527099620E+00    0.290526818037033081E+04    0.358049134016036987E+04    0.346338500976562500E+04   -0.127962225910171386E+06   -0.628660743175561265E+01    1
    0.248435730484925565E+00    0.412260353565216064E+03   -0.338627916574478149E+01   -0.552869844436645508E+01   -0.954779833555221558E+01   -0.477227461338043213E+01    0.123569369316101074E-02    0.303357195854187023E+00    0.303655863106250763E+04    0.359887354671955109E+04    0.354322453737258911E+04   -0.126770641546493382E+06   -0.628860743175561243E+01    1
    0.238947099546720859E+00    0.292719745635986328E+03   -0.454637241363525391E+01   -0.181435859203338623E+01   -0.988225424289703369E+01   -0.633086603879928589E+01    0.281210696697235085E+00    0.119973754882812506E+00    0.297914777100086212E+04    0.352431385815143585E+04    0.345222053527832031E+04   -0.126451034663079365E+06   -0.629060743175560244E+01    1
    0.243123097653433734E+00    0.269055402278900146E+03   -0.536560070514678955E+01   -0.175260108709335327E+01   -0.879913103580474854E+01   -0.435652416944503784E+01    0.207394784688949591E+00    0.992384910583496149E-01    0.294931760728359222E+04    0.352966352403163910E+04    0.342650077939033508E+04   -0.125771660838323543E+06   -0.629260743175560666E+01    1
    0.238520974887279413E+00    0.401148533821105957E+03   -0.234549623727798462E+01   -0.230728667974472046E+01   -0.781250137090682983E+01   -0.464251500368118286E+01    0.140617489814758301E+00    0.102567553520202637E+00    0.295891447663307190E+04    0.355006504058837891E+04    0.348535138368606567E+04   -0.125485403593323514E+06   -0.629460743175559845E+01    1
    0.249257266949461542E+00    0.394477880001068115E+03   -0.623481673002243042E+01   -0.539610362052917480E+01   -0.135077875852584839E+01   -0.296428036689758301E+01    0.165534818172454828E+00    0.618435144424438477E-01    0.299990519285202026E+04    0.361914001405239105E+04    0.341724526882171631E+04   -0.123076998052456416E+06   -0.629660743175561777E+01    1
    0.240224782554526783E+00    0.320109033584594727E+03   -0.245980304479598999E+01   -0.781149727106094360E+01   -0.914664340019226074E+01   -0.407845091819763184E+01    0.205595362186431874E+00    0.168532061576843278E+00    0.290771038830280304E+04    0.358768194019794464E+04    0.344150587916374207E+04   -0.119536138832842873E+06   -0.629860743175561844E+01    1
