    0.250594762092762158E+00    0.433925497531890869E+03   -0.275239241123199463E+01   -0.642872780561447144E+01   -0.622521084547042847E+01   -0.655004781484603882E+01   -0.784667970903714770E+06   -0.621460743175560815E+01    1
    0.249938316544516648E+00    0.422702896595001221E+03   -0.406902951002120972E+01   -0.265069282054901123E+01   -0.583722180128097534E+01   -0.454621982574462891E+01   -0.735328293380026822E+06   -0.621660743175561681E+01    1
    0.250926588906293102E+00    0.419291114807128906E+03   -0.692111325263977051E+01   -0.250731045007705688E+01   -0.546518707275390625E+01   -0.555428516864776611E+01   -0.734171432293372462E+06   -0.621860743175561392E+01    1
    0.248504662646068658E+00    0.437801325321197510E+03   -0.291169029474258423E+01   -0.358592116832733154E+01   -0.333727103471755981E+01   -0.230959248542785645E+01   -0.725723071676730411E+06   -0.622060743175561814E+01    1
    0.250931590590613429E+00    0.382734906673431396E+03   -0.672918063402175903E+01   -0.221177631616592407E+01   -0.580626857280731201E+01   -0.380370241403579712E+01   -0.685266222910752520E+06   -0.622260743175562414E+01    1
    0.249050223129994419E+00    0.399299716949462891E+03   -0.273285609483718872E+01   -0.756060117483139038E+01   -0.385663628578186035E+01   -0.634050947427749634E+01   -0.651028852066043182E+06   -0.622460743175562925E+01    1
    0.246777625021110641E+00    0.444972348213195801E+03   -0.401637804508209229E+01   -0.167143809795379639E+01   -0.381438076496124268E+01   -0.634015482664108276E+01   -0.632870811183601501E+06   -0.622660743175562548E+01    1
    0.249884275583237780E+00    0.384834802150726318E+03   -0.305222254991531372E+01   -0.532916074991226196E+01   -0.562447756528854370E+01   -0.698266667127609253E+01   -0.627348328875627369E+06   -0.622860743175562526E+01    1
    0.249848988975175684E+00    0.442634761333465576E+03   -0.643861663341522217E+01   -0.361134105920791626E+01   -0.789951384067535400E+01   -0.572172683477401733E+01   -0.615548121772465762E+06   -0.623060743175562948E+01    1
    0.248738297052585711E+00    0.389896953105926514E+03   -0.499503773450851440E+01   -0.251522243022918701E+01   -0.577865791320800781E+01   -0.331005883216857910E+01   -0.615384172652645968E+06   -0.623260743175562393E+01    1
    0.251624445574013311E+00    0.426941311359405518E+03   -0.563136559724807739E+01   -0.441906231641769409E+01   -0.499163717031478882E+01   -0.585759502649307251E+01   -0.614452189734309097E+06   -0.623460743175563081E+01    1
    0.249397227739115934E+00    0.362798404693603516E+03   -0.339451205730438232E+01   -0.282970559597015381E+01   -0.708236116170883179E+01   -0.661647778749465942E+01   -0.612334101767150569E+06   -0.623660743175562082E+01    1
    0.249771619906964781E+00    0.362570822238922119E+03   -0.650884073972702026E+01   -0.260550111532211304E+01   -0.806655859947204590E+01   -0.294938695430755615E+01   -0.593107978592260624E+06   -0.623860743175562416E+01    1
    0.248310064147869547E+00    0.382462167739868164E+03   -0.281591546535491943E+01   -0.553724586963653564E+01   -0.362790232896804810E+01   -0.423585546016693115E+01   -0.592577663316633785E+06   -0.624060743175563726E+01    1
    0.249620265955695309E+00    0.335593771934509277E+03   -0.266354036331176758E+01   -0.345543503761291504E+01   -0.324803608655929565E+01   -0.556090605258941650E+01   -0.589516712148066377E+06   -0.624260743175562549E+01    1
    0.252244528798730605E+00    0.328122258186340332E+03   -0.687087279558181763E+01   -0.139103615283966064E+01   -0.257581871747970581E+01   -0.545894694328308105E+01   -0.584506263704391546E+06   -0.624460743175562794E+01    1
    0.248191268256308467E+00    0.432869195938110352E+03   -0.410550665855407715E+01   -0.478787374496459961E+01   -0.585006368160247803E+01   -0.349772197008132935E+01   -0.583511326644878602E+06   -0.624660743175561439E+01    1
    0.247609074557003622E+00    0.378038692474365234E+03   -0.226555925607681274E+01   -0.535491442680358887E+01   -0.499932706356048584E+01   -0.228507709503173828E+01   -0.582963782853379962E+06   -0.624860743175559463E+01    1
    0.246808683360716680E+00    0.427221715450286865E+03   -0.380954515933990479E+01   -0.144894385337829590E+01   -0.703851991891860962E+01   -0.382634830474853516E+01   -0.570120630591556081E+06   -0.625060743175561750E+01    1
    0.247439798557914481E+00    0.438577473163604736E+03   -0.353014063835144043E+01   -0.774965465068817139E+01   -0.999425685405731201E+01   -0.633423936367034912E+01   -0.567847883508548723E+06   -0.625260743175562173E+01    1
    0.251618843216458277E+00    0.411911559104919434E+03   -0.541149002313613892E+01   -0.738179451227188110E+01   -0.279649049043655396E+01   -0.483849209547042847E+01   -0.558695278723816969E+06   -0.625460743175560463E+01    1
    0.250154272313282966E+00    0.412130582332611084E+03   -0.677806657552719116E+01   -0.438210177421569824E+01   -0.207353591918945312E+01   -0.234052222967147827E+01   -0.555246068597808247E+06   -0.625660743175562306E+01    1
    0.252107100258987249E+00    0.327586746215820312E+03   -0.659091931581497192E+01   -0.366698694229125977E+01   -0.458525353670120239E+01   -0.483780276775360107E+01   -0.548770192265317193E+06   -0.625860743175563883E+01    1
    0.249752751700651199E+00    0.419559669494628906E+03   -0.699290406703948975E+01   -0.413483726978302002E+01   -0.452490705251693726E+01   -0.621451449394226074E+01   -0.541852221910749096E+06   -0.626060743175564038E+01    1
    0.243752234162328996E+00    0.422387516498565674E+03   -0.268667322397232056E+01   -0.216833364963531494E+01   -0.536490678787231445E+01   -0.208849710226058960E+01   -0.516688236582414829E+06   -0.626260743175563128E+01    1
    0.244546457661545869E+00    0.446597981452941895E+03   -0.436503720283508301E+01   -0.145519107580184937E+01   -0.932838934659957886E+01   -0.490289521217346191E+01   -0.511898400880301022E+06   -0.626460743175563195E+01    1
    0.245540340232815041E+00    0.383911669254302979E+03   -0.329994601011276245E+01   -0.178654962778091431E+01   -0.521451586484909058E+01   -0.329974037408828735E+01   -0.510488187857183802E+06   -0.626660743175561752E+01    1
    0.250346837159615587E+00    0.298139595985412598E+03   -0.688891243934631348E+01   -0.169283503293991089E+01   -0.599724078178405762E+01   -0.594260019063949585E+01   -0.508300548365747731E+06   -0.626860743175560398E+01    1
    0.252011341952662948E+00    0.286354517936706543E+03   -0.404034507274627686E+01   -0.581503510475158691E+01   -0.721842962503433228E+01   -0.358539474010467529E+01   -0.505199425594985543E+06   -0.627060743175561264E+01    1
    0.247533986476697054E+00    0.376383388042449951E+03   -0.613638889789581299E+01   -0.280850309133529663E+01   -0.935004925727844238E+01   -0.632393699884414673E+01   -0.505037076452215551E+06   -0.627260743175561153E+01    1
    0.244210960067136190E+00    0.395828104019165039E+03   -0.211279255151748657E+01   -0.617797774076461792E+01   -0.771123242378234863E+01   -0.662735176086425781E+01   -0.496323670643168967E+06   -0.627460743175562907E+01    1
    0.247322510238393439E+00    0.410741221904754639E+03   -0.292700362205505371E+01   -0.672260010242462158E+01   -0.192404353618621826E+01   -0.660785835981369019E+01   -0.493204574309716118E+06   -0.627660743175563507E+01    1
    0.247557424510756963E+00    0.333756625652313232E+03   -0.270863097906112671E+01   -0.698195099830627441E+01   -0.868755006790161133E+01   -0.462431263923645020E+01   -0.483679435642704717E+06   -0.627860743175562508E+01    1
    0.251568802817441872E+00    0.314821493625640869E+03   -0.501861792802810669E+01   -0.772775703668594360E+01   -0.379115927219390869E+01   -0.424481582641601562E+01   -0.474496076980575570E+06   -0.628060743175561775E+01    1
    0.252464029717372307E+00    0.251631629467010498E+03   -0.211407047510147095E+01   -0.108925813436508179E+01   -0.604760515689849854E+01   -0.282452774047851562E+01   -0.469285470030810684E+06   -0.628260743175562553E+01    1
    0.244610074060860300E+00    0.398792552947998047E+03   -0.369201195240020752E+01   -0.330613964796066284E+01   -0.741469436883926392E+01   -0.641558569669723511E+01   -0.468261007303468708E+06   -0.628460743175561731E+01    1
    0.247098651494323529E+00    0.420274555683135986E+03   -0.462702077627182007E+01   -0.632480019330978394E+01   -0.868068146705627441E+01   -0.360914510488510132E+01   -0.467069583941772813E+06   -0.628660743175561265E+01    1
    0.247766447018526653E+00    0.416864013671875000E+03   -0.585479629039764404E+01   -0.743298101425170898E+01   -0.301242709159851074E+01   -0.327107977867126465E+01   -0.465136296769773704E+06   -0.628860743175561243E+01    1
    0.245045876233527499E+00    0.386681282520294189E+03   -0.535768222808837891E+01   -0.260421311855316162E+01   -0.462534290552139282E+01   -0.647553128004074097E+01   -0.462387683830227354E+06   -0.629060743175560244E+01    1
    0.246160996648985053E+00    0.407654190063476562E+03   -0.642798554897308350E+01   -0.361906778812408447E+01   -0.260845100879669189E+01   -0.575018715858459473E+01   -0.453506724292471947E+06   -0.629260743175560666E+01    1
    0.250522276929805943E+00    0.255330181121826172E+03   -0.341593992710113525E+01   -0.475477927923202515E+01   -0.857027798891067505E+01   -0.201255095005035400E+01   -0.452940805178473354E+06   -0.629460743175559845E+01    1
    0.247778550780504342E+00    0.313073992729187012E+03   -0.694134992361068726E+01   -0.268949919939041138E+01   -0.380563086271286011E+01   -0.314803105592727661E+01   -0.449548393319166964E+06   -0.629660743175561777E+01    1
    0.243784132659269848E+00    0.395495307445526123E+03   -0.552089703083038330E+01   -0.176815634965896606E+01   -0.335570532083511353E+01   -0.487961691617965698E+01   -0.445079298133870936E+06   -0.629860743175561844E+01    1
    0.247786457681776817E+00    0.305839025974273682E+03   -0.289020162820816040E+01   -0.697984814643859863E+01   -0.852905619144439697E+01   -0.542713922262191772E+01   -0.439636693627969478E+06   -0.630060743175561555E+01    1
    0.245708760370693946E+00    0.340818798542022705E+03   -0.280908745527267456E+01   -0.506377625465393066E+01   -0.480848252773284912E+01   -0.611359637975692749E+01   -0.434491763089676271E+06   -0.630260743175562688E+01    1
